conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
40490,40498,40491,2017-11-01T15:22:50+00:00,@124888 @115858 @AppleSupport is there an official fix for the 11.0.3 battery issue? 😰😭😓,"@124882 If you're having issues with your iPhone battery life, we'd like to help. Update to iOS 11.1 &amp; let us know if that persists after.","customer: Yes!!!!! https://t.co/ouyrITWNYj
customer: @124888 Have you figured how to resolve?
customer: @124882 Nope &amp; Ive been reading everything for the past 10 days 😥
customer: @124888 @115858 @AppleSupport is there an official fix for the 11.0.3 battery issue? 😰😭😓",24,0,device_issue,0.99,True,battery
40524,40527,40525,2017-11-01T15:20:45+00:00,.@115858 #iCloud isn't working on #Safari after #macOS 10.13.1 update. Is anyone facing a similar issue?,@124894 We know how important it is to be able to access your iCloud. What exactly happens when you go there? Do other websites work?,customer: .@115858 #iCloud isn't working on #Safari after #macOS 10.13.1 update. Is anyone facing a similar issue?,11,0,app_software_issue,0.99,False,macos\b;update\b
40524,40528,40529,2017-11-01T16:40:30+00:00,"@AppleSupport Other site works on Safari, and at the same time icloud login also works perfectly fine in Chrome",@124894 We've checked our status everything looks ok. https://t.co/7NVrDovSd8. Have you tried clearing your Safari browser history? https://t.co/GDrqU22YpT,"customer: .@115858 #iCloud isn't working on #Safari after #macOS 10.13.1 update. Is anyone facing a similar issue?
brand: @124894 We know how important it is to be able to access your iCloud. What exactly happens when you go there? Do other websites work?
customer: @AppleSupport On Safari it gives me connection error, after entering 2FA password and trusting the browser dialogs. I get a similar error in iCloud prefs https://t.co/LXiPTSfT8K
customer: @AppleSupport Other site works on Safari, and at the same time icloud login also works perfectly fine in Chrome",11,0,account_access,0.99,True,log\s*in
40535,40537,40536,2017-11-01T15:20:00+00:00,El bug de la app de Gmail no se va @AppleSupport y molesto el globo de notificación y er que no hay correos sin leer!!!😡,@124895 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj,customer: El bug de la app de Gmail no se va @AppleSupport y molesto el globo de notificación y er que no hay correos sin leer!!!😡,2,0,app_software_issue,0.99,False,app\b;bug\b
41575,41577,41576,2017-11-01T15:41:01+00:00,"@AppleSupport 
Hi, I don't understand why it is so v slow to download an app update. Is it iOS 11? Can you help? More detail in attached pic https://t.co/GHReSqZFnV",@125142 Hello. We want to narrow this down. Let's meet in DM to continue. https://t.co/GDrqU22YpT,"customer: @AppleSupport 
Hi, I don't understand why it is so v slow to download an app update. Is it iOS 11? Can you help? More detail in attached pic https://t.co/GHReSqZFnV",2,0,app_software_issue,0.99,False,ios\b;update\b;app\b;slow\b
42632,42636,42633,2017-11-01T15:49:30+00:00,Ey @AppleSupport since I updating my iPhone 8 to iOS 11.1 does not stop restarting!! 😡😞😭 #iOS11 #bug,@125423 Let's get this sorted out together. Do you notice this happening when performing any specific steps or opening an app?,customer: Ey @AppleSupport since I updating my iPhone 8 to iOS 11.1 does not stop restarting!! 😡😞😭 #iOS11 #bug,5,0,app_software_issue,0.99,False,ios\b;bug\b
43321,43323,43322,2017-11-01T16:10:32+00:00,@AppleSupport is it possible to get a 2011 MacBook Pro battery serviced in store?,@125602 Let's see what we can find out. Send us a DM with the country you're located in.,customer: @AppleSupport is it possible to get a 2011 MacBook Pro battery serviced in store?,2,0,device_issue,0.99,True,battery
43375,43378,43376,2017-11-01T16:01:30+00:00,Why every time I️ type I️ it’s a question mark @AppleSupport,@125618 We're here for you. Which version of the iOS are you running? You can check by tapping Settings &gt; General &gt; About.,customer: Why every time I️ type I️ it’s a question mark @AppleSupport,4,0,general_information,0.99,True,question\b
44559,44561,44560,2017-11-01T16:27:31+00:00,Still no resoultion to my complaint. Poor service. Acknowledgement of your email/submission - Follow-up: 677035208 @116333 @AppleSupport,"@125886 We would like to hear about your AppleCare support experience.  Please send us a DM, so we can take a look. https://t.co/GDrqU22YpT",customer: Still no resoultion to my complaint. Poor service. Acknowledgement of your email/submission - Follow-up: 677035208 @116333 @AppleSupport,2,0,complaint,0.99,False,complaint\b;poor service
45581,45583,45582,2017-11-01T16:36:00+00:00,@115858 #apple #applestore please help got the tip of an aux cable stuck in my #iPhone5 how can I fix this? Will a Genius Bar do it? Thanks!,@126093 Let's see what we can do. Send us a DM with the country you're located in to get started. https://t.co/GDrqU22YpT,customer: @115858 #apple #applestore please help got the tip of an aux cable stuck in my #iPhone5 how can I fix this? Will a Genius Bar do it? Thanks!,2,0,general_information,0.99,False,how can i\b;can i\b
50047,50050,50048,2017-11-01T17:36:34+00:00,Hey @AppleSupport I wish I could control music from the control panel instead of having to open the app 😒,@127206 You can. Check out how to use Control Center and Music here: https://t.co/5PJOiqKdHY,customer: Hey @AppleSupport I wish I could control music from the control panel instead of having to open the app 😒,10,0,app_software_issue,0.99,True,app\b
50047,50054,50055,2017-11-01T18:31:26+00:00,"@AppleSupport No. The information does not appear ever. When I took that screenshot, I was listening to music.","@127206 Has the device been restarted since it happened? If not, let's do that using these steps: https://t.co/OWRDHWSt4h","customer: Hey @AppleSupport I wish I could control music from the control panel instead of having to open the app 😒
brand: @127206 You can. Check out how to use Control Center and Music here: https://t.co/5PJOiqKdHY
customer: @AppleSupport I’m saying it’s there....but it often doesn’t work. I’ll have music playing and the “music” in the control panel will be blank. See pic https://t.co/hzPl2LVSEO
brand: @127206 Thanks. If you play a song, does the info appear? Does the info and controls gray out after a certain amount of time?
customer: @AppleSupport No. The information does not appear ever. When I took that screenshot, I was listening to music.
customer: @AppleSupport It is also not working when I listen to podcasts.
customer: @AppleSupport Same with the lock screen. And I’m listening to music right now. https://t.co/5BEuMYzpK9",10,0,general_information,0.99,True,information\b
50089,50091,50090,2017-11-01T17:29:28+00:00,RT @127220: Is yall gonna fix ios11 or nah @115858? I’m tired of my shit crashing,"@127219 We'd like to help, but we need more details to start. What exactly is happening and which model do you have? Any steps tried?",customer: RT @127220: Is yall gonna fix ios11 or nah @115858? I’m tired of my shit crashing,2,0,app_software_issue,0.99,True,crash
50795,50797,50796,2017-11-01T17:59:00+00:00,@115858 why appsstore cannot update the apps?,"@127399 We want you to be able to update your apps. What happens when you try to update? Also, which iOS version are you using?",customer: @115858 why appsstore cannot update the apps?,2,0,app_software_issue,0.99,True,update\b
50860,50863,50861,2017-11-01T17:48:00+00:00,My phone is frozen thanks to the new update. I can't even hard reset it. @applesupport,@127418 We're here for you. Which iPhone model do you have? What's happening that is causing you to force a restart?,customer: My phone is frozen thanks to the new update. I can't even hard reset it. @applesupport,4,0,app_software_issue,0.99,True,update\b
51672,51676,51675,2017-11-01T15:00:03+00:00,I have to hard restart my 6s almost daily because of all the bugs in iOS 11 &amp; it seems like there’s no fix from @115858 any time soon!,@127605  That's not the experience we want you to have.  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT,customer: I have to hard restart my 6s almost daily because of all the bugs in iOS 11 &amp; it seems like there’s no fix from @115858 any time soon!,4,0,app_software_issue,0.99,True,ios\b
51672,51674,51673,2017-11-01T18:08:27+00:00,@AppleSupport I’ll dm you if there’s any problem after i update it,@127605 That sounds like a plan. Keep us in the loop. Thanks and take care.,"customer: I have to hard restart my 6s almost daily because of all the bugs in iOS 11 &amp; it seems like there’s no fix from @115858 any time soon!
brand: @127605  That's not the experience we want you to have.  We want to help.  Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT
customer: @AppleSupport I’ll dm you if there’s any problem after i update it",4,0,app_software_issue,0.99,True,update\b
51702,51705,51703,2017-11-01T18:02:00+00:00,@AppleSupport why since my 7s was updated am I having trouble sending picture messages? It freezes when I try to select person to send to.,@127615 We can help with MMS. Which version of the iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version,customer: @AppleSupport why since my 7s was updated am I having trouble sending picture messages? It freezes when I try to select person to send to.,4,0,app_software_issue,0.99,True,freez
53534,53536,53535,2017-11-01T18:59:00+00:00,@Applesupport fix this update! 😡🖕🏽,@128096 We're happy to help. Tell us what issue you're having with the update and which update you referring to.,customer: @Applesupport fix this update! 😡🖕🏽,2,0,app_software_issue,0.99,True,update\b
53538,53540,53542,2017-11-01T19:59:00+00:00,"@AppleSupport Watch 4.1, Iphone 11.1..I restarted and re-enabled/disabled notifications via watch app.",@128098 Let's next unpair and then pair them again. This article has the steps: https://t.co/UCuy0qGg07,"customer: @AppleSupport Updated my Apple Watch this morning and now I'm not getting any notifications besides incoming calls. Halp...
brand: @128098 Let's check into this. Have both devices been restarted? Which OS version is each device running?
customer: @AppleSupport Watch 4.1, Iphone 11.1..I restarted and re-enabled/disabled notifications via watch app.",6,0,app_software_issue,0.99,True,app\b
53544,53546,53548,2017-11-01T19:26:00+00:00,@AppleSupport Like 2 times... i cant record u know. But look this lag😪🤯,@128099 We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,"customer: In case you missed it! iOS 11.1 Released Should You Update ? | iOS 11.1 vs 11.2 Battery TEST https://t.co/mgJMO1gcpR
customer: @128100 @115858 must fix it... after update to 11.1 on my 5s! The loockscreen has this glitch too unlocking... apple fix it please! https://t.co/ozDwClS1Px
brand: @128099 We're here to help! If we understand correctly, you have to try accessing the lock option multiple times before it opens?
customer: @AppleSupport Like 2 times... i cant record u know. But look this lag😪🤯",5,0,app_software_issue,0.99,True,lag\b
