id,conversation_id,customer_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,intent,should_escalate,expected_resolution,difficulty,evidence_conversation_id,annotation_status
189,546529,546534,2017-12-02T21:23:29+00:00,@AppleSupport I got an error. It tell me i can’t download the app with my wife’s Apple-id again. It was bought by another user... Simething like that. Sorry i’m from germany.,"@247085 Let's meet up in DM, and we'll continue looking into this there. https://t.co/GDrqU22YpT","customer: Hope the @AppleSupport will fix the #FamiliSharing that it will work someday. Right now it’s not working anyway.
brand: @247085 We want to look into this. Can you tell us more about what's going on with Family Sharing?
customer: @AppleSupport It doesn’t work. Just tried to download an app on my wife’s phone. This app is available for family share.
brand: @247085 Okay, thanks. What happens when you try to download the app?
customer: @AppleSupport I got an error. It tell me i can’t download the app with my wife’s Apple-id again. It was bought by another user... Simething like that. Sorry i’m from germany.",6,account_access,False,Resolve the issue with the Apple ID permissions for Family Sharing.,easy,,ollama_suggestion_pending_human_review
190,1626564,1626567,2017-11-05T21:41:29+00:00,@AppleSupport Meu iPhone 7 trava e bateria gasta rápido. As atualizações não prestação. Gênios vazios para dar uma alegria ao CEO. Ainda espero algo bom,"@498059 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt","customer: Tantos gênios trabalhando pra @115858 ñ conseguiram arrumar os problemas com travamentos d app e bateria. Forçando comprar o 8. @498060
brand: @498059 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt.
customer: @AppleSupport Meu iPhone 7 trava e bateria gasta rápido. As atualizações não prestação. Gênios vazios para dar uma alegria ao CEO. Ainda espero algo bom
customer: @AppleSupport Sei falar em três língua e um suporte que tem no mundo não sabe usar minha língua mãe? Bom ser mesmo gênios @AppleSupport",6,device_issue,True,Diagnose and provide repair options for the iPhone 7 battery and performance issues.,medium,,ollama_suggestion_pending_human_review
191,936085,324294,2017-10-07T15:04:29+00:00,@AppleSupport If I turn off the WiFi from address bar...it still remain on in the main settings...why?,@193257 Some changes have been made to the Control Center buttons. You can find out more info here: https://t.co/G7BHuQnDS6,"brand: In iOS 11, you can use Control Center to temporarily disconnect from Wi-Fi and from Bluetooth devices. 
Learn more: https://t.co/2wbIoBBLnK
customer: @AppleSupport This is the worst software update ever. My iPhone keeps crashing all the time when using Spotify and Instagram or Twittee app.
brand: @341923 Hi! To clarify, do you mean that those specific apps are closing when using them?
customer: @AppleSupport No, the phone freezes and I have to do hard reset
customer: @AppleSupport If I turn off the WiFi from address bar...it still remain on in the main settings...why?",7,app_software_issue,False,Explain that iOS 11's Control Center only temporarily disconnects Wi-Fi and provide a link to Apple's support article for further clarification.,easy,,ollama_suggestion_pending_human_review
192,1700791,1700794,2017-11-06T21:28:00+00:00,@AppleSupport • Can’t fund where ringtones are in iTunes now.  Can you point me to where they are?,@515722 We have made changes in the new iTunes. To view those changes and where to find information visit here: https://t.co/pxseZbMQ8z,customer: @AppleSupport • Can’t fund where ringtones are in iTunes now.  Can you point me to where they are?,6,app_software_issue,False,Provide instructions on where to find ringtones in the current version of iTunes.,easy,,ollama_suggestion_pending_human_review
193,2727084,2727087,2017-10-31T18:28:31+00:00,@115858 Software Update search is currently not working. What is wrong? https://t.co/incgGabf1G,@764730 Let's try following this article for help updating over the air: https://t.co/bdxPi2vAaR,customer: @115858 Software Update search is currently not working. What is wrong? https://t.co/incgGabf1G,9,app_software_issue,False,Diagnose and fix the software update search issue.,medium,,ollama_suggestion_pending_human_review
194,1187112,1187115,2017-10-25T00:20:00+00:00,"@AppleSupport I don’t think any support session will solve this as I have played with all the settings to make it faster and even with the basics the phone is not the same as before the update, send a rollback of this 11.03 crazy update #ios11 that will help",@399148 We're in your corner. Please DM us with the country you're located in. That will help us with your support options. https://t.co/GDrqU22YpT,"customer: Dammit @115858 my iPhone 6s used to be the best, now is more like a expensive slower Android since #ios11 fix it!!!!
brand: @399148 We'd like to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
customer: @AppleSupport @399148 Android is a lot faster than this iOS 11
customer: @AppleSupport I don’t think any support session will solve this as I have played with all the settings to make it faster and even with the basics the phone is not the same as before the update, send a rollback of this 11.03 crazy update #ios11 that will help
customer: @144678 @AppleSupport Well man, the buggiest apple is still better than android ....",6,app_software_issue,True,Rollback to iOS 11.02 to resolve software issues and improve performance.,hard,,ollama_suggestion_pending_human_review
195,260439,260443,2017-10-05T21:09:00+00:00,ios 11 made my phone so fucking bad. Thanks for killing my phone @115858,@177973 We'd like to take a look at this with you. Which device are you using?,customer: ios 11 made my phone so fucking bad. Thanks for killing my phone @115858,10,app_software_issue,True,Provide a solution to revert to a previous iOS version or resolve the software issue.,hard,,ollama_suggestion_pending_human_review
196,557792,557794,2017-12-02T21:53:30+00:00,@AppleSupport @250279 I forgot my 4degits passcode on my iPhone so was told i can unlock so when unlocking it will it require icloud account to work again? Because i know the icloud account but cant remember the password though😢😢,"@250280 Hey there! Thanks for tagging us so we can help you with the passcode for your iPhone! The passcode to get into an iPhone isn't stored with Apple, so you'll need to erase the device and restore a backup. This link has more info: https://t.co/F1QfwW1u1N","customer: @AppleSupport I have iOS 11.2, iPhone 7+, and BOA credit card in Apple Pay in US. Why isn’t Apple Pay cash card showing up in my wallet?
brand: @250279 If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.
customer: @AppleSupport I am, and I have, but it sounds like there is something yet to come?
customer: @AppleSupport @250279 I forgot my 4degits passcode on my iPhone so was told i can unlock so when unlocking it will it require icloud account to work again? Because i know the icloud account but cant remember the password though😢😢
brand: @250279 That's correct. This feature will begin rolling out early next week.
customer: @AppleSupport Ahh, perhaps you should update the 11.2 update information language because that wasn’t clear at all. Suggested quite the opposite.",19,account_access,False,Provide instructions on how to unlock the iPhone using the iCloud account without the passcode.,easy,,ollama_suggestion_pending_human_review
197,1700791,1700796,2017-11-07T15:21:51+00:00,"@AppleSupport Thanks for this link however, I can’t drag/drop the tones in to iTunes and I’m not sure why.","@515722 We can check it out. Let us know in DM what happens when trying to sync the ringtones back to the device, please. https://t.co/GDrqU22YpT","customer: @AppleSupport • Can’t fund where ringtones are in iTunes now.  Can you point me to where they are?
brand: @515722 We have made changes in the new iTunes. To view those changes and where to find information visit here: https://t.co/pxseZbMQ8z
customer: @AppleSupport So how do I get my existing ringtones on to my iPhone?
brand: @515722 To install ringtones you will want to follow the steps here: https://t.co/Pm4DavkQln
customer: @AppleSupport Thanks for this link however, I can’t drag/drop the tones in to iTunes and I’m not sure why.",6,app_software_issue,False,Provide clear instructions on how to drag and drop ringtones into iTunes without issues.,easy,,ollama_suggestion_pending_human_review
198,2777534,2777537,2017-11-21T15:50:00+00:00,"@AppleSupport hi, i'm experiencing sudden app close since i updated my iOS to the latest version. i'm using iPhone 6s, any idea?",@775996 We appreciate you reaching out to us and are happy to help out however we can. Does this occur with all apps or specific apps?,"customer: @AppleSupport hi, i'm experiencing sudden app close since i updated my iOS to the latest version. i'm using iPhone 6s, any idea?",6,app_software_issue,False,Provide a software update or workaround for the iOS bug causing app crashes.,medium,,ollama_suggestion_pending_human_review
199,641960,641964,2017-11-22T20:44:00+00:00,"@AppleSupport my iPhone 7Plus turns slow.. how to fix that? There’s not too many apps, music, pics, i have only 97 photos on it...","@272348 Let's team up and find a solution. You mentioned that it's slow. Does this happen all the time, or do you notice it more within specific apps and when certain functions are completed?","customer: @AppleSupport my iPhone 7Plus turns slow.. how to fix that? There’s not too many apps, music, pics, i have only 97 photos on it...",8,app_software_issue,False,Provide steps to optimize the device's performance or check for software updates.,easy,,ollama_suggestion_pending_human_review
200,2284950,2284952,2017-11-11T15:57:00+00:00,Any news on this glitch crap? @115858,"@663977 We recently released an iOS update, 11.1.1, that contains a fix for this issue. Let’s be sure to back up your device prior to updating. Follow these steps to back up and update: https://t.co/i5Q6RPlZCm",customer: Any news on this glitch crap? @115858,2,app_software_issue,False,Provide updates on the software glitch and potential fixes.,easy,,ollama_suggestion_pending_human_review
201,1773429,1773431,2017-11-08T02:48:29+00:00,@AppleSupport fix it!! https://t.co/OnCsHdEM8B,@533000 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,customer: @AppleSupport fix it!! https://t.co/OnCsHdEM8B,2,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
202,652993,652995,2017-11-22T21:34:30+00:00,Help me @115858 https://t.co/m1iCGtQ8nm,@275270 We’re here for you. Send us a DM. Explain more about what’s happening. We’ll figure out the best path forward from there. https://t.co/GDrqU22YpT,customer: Help me @115858 https://t.co/m1iCGtQ8nm,2,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
204,496829,496831,2017-12-01T18:34:01+00:00,@AppleSupport please check DM,@151526 We've received your DM. Be on the look out for our reply very soon!,customer: @AppleSupport please check DM,2,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
205,2621146,2621148,2017-11-17T16:09:05+00:00,@AppleSupport Check DM please.,@740618 We did receive your DM and you can expect for us to follow up with you there shortly. We look forward to working together. https://t.co/GDrqU22YpT,customer: @AppleSupport Check DM please.,2,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
207,2212796,2212798,2017-11-10T05:10:27+00:00,@115858 fix it,@646697 We want to help you with this issue. Send us a DM and let's get started. https://t.co/GDrqU22YpT,"customer: I don’t know what this new update did to my phone, but this whole I️ thing needs to be fixed like yesterday
customer: @115858 fix it",3,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
208,2139858,2139860,2017-11-08T22:29:27+00:00,.@115858 🤧 help,@629313 We'd be happy to help get your device updated. Have you tried updating the iPhone via a computer on iTunes? Please DM us: https://t.co/GDrqU22YpT,"customer: I HAVE A QUESTION:
why can't i get ios11? i have an iphone 6 but the update isnt even available for me &amp; it says my device is up to date 🙄
customer: .@115858 🤧 help",3,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
209,119458,119463,2017-11-24T02:02:26+00:00,@AppleSupport yes,"@142505 How many times has this occurred? Also, which country are you located within?

Please let us know both details in DM here: https://t.co/GDrqU22YpT","customer: Not surprised 11.1.2 is full of bugs @116333 @115858 @AppleSupport my iPhone 8 crashed twice this week  already. Steve would not approve at the loss of “thoughtfulness” and “quality” in your Software coding and QA testing Tim. Apple has fallen VERY far on your watch.
brand: @142505 We'd like to help get your iPhone to not restart itself. What showed on its screen when it did restart itself?

Have you tried any steps so far?
customer: @AppleSupport Pandora was playing, then suddenly the apple logo appeared and Pandora stopped and a few seconds later I had to type in my passcode to unlock the phone. I found all my open apps backgrounded but I had to forground Pandora and it started playing again.
brand: @142505 Are all of your apps up-to-date if you connect to Wi-Fi and check in its App Store &gt; Updates section?

How many times has this occurred?
customer: @AppleSupport yes",8,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
210,663880,162743,2017-11-24T19:25:26+00:00,@AppleSupport  https://t.co/Kzllie4QPm,"@153600 We appreciate the screenshots you sent, they tell us what's happening perfectly. Please work through the steps in this resource and let us know how things go. 
If you see error 9, 4005, 4013, or 4014 when you restore your iOS device: https://t.co/lMMVPdjGNN","brand: Lookin' good just got better. Here's how to take great selfies with Portrait Lighting on iPhone X. 

Learn more: https://t.co/3kGLP76uWa https://t.co/U6gZBSMJQA
customer: @AppleSupport How in the world do I close apps
customer: @AppleSupport Do you have this in Arabic for Dubai ?
brand: @278220 If you have an app which won't respond, you can follow these steps to force it to close: https://t.co/RqqIctrDWV  
To leave an app and return to the home screen, swipe up from the bottom of your screen.
brand: @278216 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
customer: @AppleSupport Thanks #applesupport but don''t need support. Just wondering if this Ad is also available in Arabic.
customer: @AppleSupport ??? https://t.co/S0JxzjDU5D
customer: @AppleSupport  https://t.co/Kzllie4QPm",13,insufficient_information,False,Request more detail or context from the customer before routing.,easy,,human_reviewed
