conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
410544,410546,410545,2017-10-09T23:44:32+00:00,@AppleSupport You gotta pay to update your existing apps? #qtna #iphone,@212930 We'd like to check on this with you. Send us a DM with the details of what's happening. https://t.co/GDrqU22YpT,customer: @AppleSupport You gotta pay to update your existing apps? #qtna #iphone,2,0,app_software_issue,0.99,True,update\b
411149,411155,411154,2017-10-09T23:45:27+00:00,@AppleSupport why are some of my photos blurry but when I first take the picture it’s not blurry,@166341 We're here to help. Are you using iCloud Photo Library and Optimize Storage? Check in Settings &gt; Your Name &gt; iCloud &gt; Photos,customer: @AppleSupport why are some of my photos blurry but when I first take the picture it’s not blurry,6,0,insufficient_information,0.0,True,
411149,411152,411150,2017-10-10T00:00:02+00:00,@AppleSupport Yeah using both,@166341 Great. Optimize Storage saves space by saving smaller photos and videos on the device. Learn more here: https://t.co/j1xchNl9UN,"customer: @AppleSupport why are some of my photos blurry but when I first take the picture it’s not blurry
brand: @166341 We're here to help. Are you using iCloud Photo Library and Optimize Storage? Check in Settings &gt; Your Name &gt; iCloud &gt; Photos
customer: @AppleSupport Yeah using both",6,0,insufficient_information,0.0,True,
411149,411151,411153,2017-10-10T00:23:29+00:00,@AppleSupport It doesn’t say why it’s blurry,@166341 Send us a DM and we can look into making sure that everything is working appropriately per that information. https://t.co/GDrqU22YpT,"customer: @AppleSupport why are some of my photos blurry but when I first take the picture it’s not blurry
brand: @166341 We're here to help. Are you using iCloud Photo Library and Optimize Storage? Check in Settings &gt; Your Name &gt; iCloud &gt; Photos
customer: @AppleSupport Yeah using both
brand: @166341 Great. Optimize Storage saves space by saving smaller photos and videos on the device. Learn more here: https://t.co/j1xchNl9UN
customer: @AppleSupport It doesn’t say why it’s blurry",6,0,insufficient_information,0.0,True,
412359,412362,412360,2017-10-10T00:46:00+00:00,"@AppleSupport  I can not add pictures in Twitter or WhatsApp versions 11.02 
6S",@213390 We’ll do everything we can to help. Are you connected to the internet via Wi-Fi or cellular?,"customer: @AppleSupport  I can not add pictures in Twitter or WhatsApp versions 11.02 
6S",7,0,app_software_issue,0.99,True,app\b
412359,412361,412363,2017-10-10T01:48:25+00:00,@AppleSupport wi-fi,@213390 Let's take a closer look at this in DM. Use this link to get started. https://t.co/GDrqU22YpT,"customer: @AppleSupport  I can not add pictures in Twitter or WhatsApp versions 11.02 
6S
brand: @213390 We’ll do everything we can to help. Are you connected to the internet via Wi-Fi or cellular?
customer: @AppleSupport wi-fi",7,0,connectivity_issue,0.99,True,wi[ -]?fi
412359,412364,412365,2017-10-10T03:57:26+00:00,"@AppleSupport I can not talk fluently. Do you have anyone who knows Arabic? 
:)",@213390 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"customer: @AppleSupport  I can not add pictures in Twitter or WhatsApp versions 11.02 
6S
brand: @213390 We’ll do everything we can to help. Are you connected to the internet via Wi-Fi or cellular?
customer: @AppleSupport wi-fi
brand: @213390 Let's take a closer look at this in DM. Use this link to get started. https://t.co/GDrqU22YpT
customer: @AppleSupport I can not talk fluently. Do you have anyone who knows Arabic? 
:)",7,0,insufficient_information,0.0,True,
414024,414028,414027,2017-10-09T14:58:52+00:00,"Poor Customer Experience with @115858 @118702 , All new #iphone8 been 10 days but still struggling to make a call.
#please #do #not #buy",@213797 We know how essential it is to be able to make calls to keep in touch with others. See: https://t.co/U53YusKX3z DM us for more: https://t.co/GDrqU22YpT,"customer: Poor Customer Experience with @115858 @118702 , All new #iphone8 been 10 days but still struggling to make a call.
#please #do #not #buy",4,0,order_purchase,0.99,True,buy\b
414024,414026,414025,2017-10-10T01:34:31+00:00,"@AppleSupport If it was so simple, either me or your service centre guys or customer care guys would have done it.","@213797 We still want to help. DM us, and tell us a little bit more about what's going on. We'll look into this. https://t.co/GDrqU2kzhr","customer: Poor Customer Experience with @115858 @118702 , All new #iphone8 been 10 days but still struggling to make a call.
#please #do #not #buy
brand: @213797 We know how essential it is to be able to make calls to keep in touch with others. See: https://t.co/U53YusKX3z DM us for more: https://t.co/GDrqU22YpT
customer: @AppleSupport If it was so simple, either me or your service centre guys or customer care guys would have done it.",4,0,insufficient_information,0.0,True,
414941,414943,414942,2017-10-07T18:04:52+00:00,@AppleSupport please fix battery life ios 11.0.2 iphone 6s,@213939 We can help with battery life. Could you Direct Message us so we can get more information for troubleshooting? https://t.co/GDrqU22YpT,customer: @AppleSupport please fix battery life ios 11.0.2 iphone 6s,2,0,app_software_issue,0.5,True,ios\b
415480,415483,415481,2017-10-10T02:07:00+00:00,@AppleSupport Your new iOS has messed up my @116021 email acct. Please fix the glitch,@214071  Could you let us know exactly what is going on? Are you having trouble with Mail in iOS or is this a different email app?,customer: @AppleSupport Your new iOS has messed up my @116021 email acct. Please fix the glitch,4,0,app_software_issue,0.99,False,ios\b;glitch
415480,415482,415484,2017-10-10T03:21:00+00:00,@AppleSupport Yes. Mail isn’t working. Cox says its port issues but they can’t fix it.,@214071 Could you send us a DM. We'd need some details on what you mean by port issue. https://t.co/GDrqU22YpT,"customer: @AppleSupport Your new iOS has messed up my @116021 email acct. Please fix the glitch
brand: @214071  Could you let us know exactly what is going on? Are you having trouble with Mail in iOS or is this a different email app?
customer: @AppleSupport Yes. Mail isn’t working. Cox says its port issues but they can’t fix it.",4,0,insufficient_information,0.0,True,
415486,415488,415487,2017-10-10T02:00:42+00:00,@AppleSupport I'm having a problem with my payment information and I can't update or download apps until it's fixed so kinda need help rn,"@214073 We'd love to help! This article goes over how to change it, and what to do if you run into trouble: https://t.co/Y0YoIRcZa7",customer: @AppleSupport I'm having a problem with my payment information and I can't update or download apps until it's fixed so kinda need help rn,2,0,billing_payment,0.5,True,payment
415773,415775,415774,2017-10-10T02:17:00+00:00,Terrible bug!!!Cannot login @145641 cook @115858 https://t.co/M6lJaYSBnC,@214155 We'd love to help. Can you translate the error in DM? We can go from there. https://t.co/GDrqU22YpT,customer: Terrible bug!!!Cannot login @145641 cook @115858 https://t.co/M6lJaYSBnC,2,0,account_access,0.5,True,log\s*in
416423,416425,416424,2017-10-10T02:56:00+00:00,@115858 why does my touchscreen stop working everytime I use Apple Pay since upgrading to #iOS11. Works perfectly every other time,@214328 We're here to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,customer: @115858 why does my touchscreen stop working everytime I use Apple Pay since upgrading to #iOS11. Works perfectly every other time,2,0,device_issue,0.99,True,screen\b
416427,416429,416428,2017-10-10T02:53:00+00:00,You would think that a problem of this size would have an update patch by now...@AppleSupport any word on this?,@214330 Let's figure out what's going on! Have you already restarted your device? Send us a DM: https://t.co/GDrqU22YpT,"customer: IOS 11’s touchscreen bug is the quintessential first-world problem and the current bane of my existence
customer: You would think that a problem of this size would have an update patch by now...@AppleSupport any word on this?",3,0,app_software_issue,0.99,True,update\b
417293,417295,417294,2017-10-10T03:33:31+00:00,iOS 11 is a complete disaster. Any plan to make it better? Specially for battery life? @115858 @AppleSupport,@214566  Let's have a look at this together. Please DM us.,customer: iOS 11 is a complete disaster. Any plan to make it better? Specially for battery life? @115858 @AppleSupport,2,0,app_software_issue,0.5,True,ios\b
426154,426157,426155,2017-10-10T12:14:00+00:00,@AppleSupport I literally have had my computer less than two weeks and now several letters on my keyboard are not working.,@216362 We want your computer to work just as you expect. Check out this article for next steps to help: https://t.co/59OXeh3YgB,customer: @AppleSupport I literally have had my computer less than two weeks and now several letters on my keyboard are not working.,6,0,insufficient_information,0.0,True,
426154,426156,426158,2017-10-10T15:25:06+00:00,@AppleSupport I had accidentally enabled mouse keys and no forum said this was possibility,"@216362 Is your keyboard now responding, or are you still experiencing this issue? Let us know in DM, and we'll pick back up there. https://t.co/GDrqU22YpT","customer: @AppleSupport I literally have had my computer less than two weeks and now several letters on my keyboard are not working.
brand: @216362 We want your computer to work just as you expect. Check out this article for next steps to help: https://t.co/59OXeh3YgB
customer: @AppleSupport I had accidentally enabled mouse keys and no forum said this was possibility",6,0,insufficient_information,0.0,True,
426154,426159,426160,2017-10-10T16:34:31+00:00,@AppleSupport Nah it's all good now,"@216362 We're so glad to hear it! If we can help any further, just let us know!","customer: @AppleSupport I literally have had my computer less than two weeks and now several letters on my keyboard are not working.
brand: @216362 We want your computer to work just as you expect. Check out this article for next steps to help: https://t.co/59OXeh3YgB
customer: @AppleSupport I had accidentally enabled mouse keys and no forum said this was possibility
brand: @216362 Is your keyboard now responding, or are you still experiencing this issue? Let us know in DM, and we'll pick back up there. https://t.co/GDrqU22YpT
customer: @AppleSupport Nah it's all good now",6,0,insufficient_information,0.0,True,
